"state_code","state_name","district_code","district_name","block_code","block_name","block_type","progress_date","census2011"
"36","TELANGANA","3618","NIZAMABAD","3618003","Nandipet","NrlmI","24-01-2012","04359"
"36","TELANGANA","3618","NIZAMABAD","3618002","Navipet","NrlmI","24-01-2012","04358"
"36","TELANGANA","3618","NIZAMABAD","3618029","Nizam Sagar","NrlmI","24-01-2012","04385"
"36","TELANGANA","3618","NIZAMABAD","3618012","Nizamabad","NrlmI","24-01-2012","04368"
"36","TELANGANA","3618","NIZAMABAD","3618028","Pitlam","NrlmI","24-01-2012","04384"
"36","TELANGANA","3618","NIZAMABAD","3618001","Ranjal","NrlmI","24-01-2012","04357"
"36","TELANGANA","3618","NIZAMABAD","3618025","Sadasivanagar","NrlmI","24-01-2012","04381"
"36","TELANGANA","3618","NIZAMABAD","3618023","Sirkonda","NrlmI","24-01-2012","04379"
"36","TELANGANA","3618","NIZAMABAD","3618033","Tadwai","NrlmI","24-01-2012","04389"
"36","TELANGANA","3618","NIZAMABAD","3618020","Varni","NrlmI","24-01-2012","04376"
"36","TELANGANA","3618","NIZAMABAD","3618009","Velpur","NrlmI","24-01-2012","04365"
"36","TELANGANA","3618","NIZAMABAD","3618013","Yeda Palle","NrlmI","24-01-2012","04369"
"36","TELANGANA","3618","NIZAMABAD","3618030","Yellareddy","NrlmI","24-01-2012","04386"
"36","TELANGANA","3615","RANGAREDDI","3615021","Bantaram","NrlmI","24-01-2012","04532"
"36","TELANGANA","3615","RANGAREDDI","3615024","Basheerabad","NrlmI","24-01-2012","04535"
"36","TELANGANA","3615","RANGAREDDI","3615018","Chevella","NrlmI","24-01-2012","04529"
"36","TELANGANA","3615","RANGAREDDI","3615020","Dharur","NrlmI","24-01-2012","04531"
"36","TELANGANA","3615","RANGAREDDI","3615026","Doma","NrlmI","24-01-2012","04537"
"36","TELANGANA","3615","RANGAREDDI","3615027","Gandeed","NrlmI","24-01-2012","04538"
"36","TELANGANA","3615","RANGAREDDI","3615012","Ghatkesar","NrlmI","24-01-2012","04523"
"36","TELANGANA","3615","RANGAREDDI","3615014","Hayathnagar","NrlmI","24-01-2012","04525"
"36","TELANGANA","3615","RANGAREDDI","3615034","Ibrahimpatam","NrlmI","24-01-2012","04546"
"36","TELANGANA","3615","RANGAREDDI","3615037","Kandukur","NrlmI","24-01-2012","04545"
"36","TELANGANA","3615","RANGAREDDI","3615011","Keesara","NrlmI","24-01-2012","04522"
"36","TELANGANA","3615","RANGAREDDI","3615028","Kulkacharla","NrlmI","24-01-2012","04539"
"36","TELANGANA","3615","RANGAREDDI","3615033","Maheswaram","NrlmI","24-01-2012","04544"
"36","TELANGANA","3615","RANGAREDDI","3615035","Manchal","NrlmI","24-01-2012","04547"
"36","TELANGANA","3615","RANGAREDDI","3615001","Marpalle","NrlmI","24-01-2012","04512"
"36","TELANGANA","3615","RANGAREDDI","3615008","Medchal","NrlmI","24-01-2012","04519"
"36","TELANGANA","3615","RANGAREDDI","3615017","Moinabad","NrlmI","24-01-2012","04528"
"36","TELANGANA","3615","RANGAREDDI","3615002","Mominpet","NrlmI","24-01-2012","04513"
"36","TELANGANA","3615","RANGAREDDI","3615003","Nawabpet","NrlmI","24-01-2012","04514"
"36","TELANGANA","3615","RANGAREDDI","3615029","Pargi","NrlmI","24-01-2012","04540"
"36","TELANGANA","3615","RANGAREDDI","3615022","Peddemul","NrlmI","24-01-2012","04533"
"36","TELANGANA","3615","RANGAREDDI","3615030","Pudur","NrlmI","24-01-2012","04541"
"36","TELANGANA","3615","RANGAREDDI","3615007","Quthbullapur","NrlmI","24-01-2012","04518"
"36","TELANGANA","3615","RANGAREDDI","3615016","Rajendranagar","NrlmI","24-01-2012","04527"
"36","TELANGANA","3615","RANGAREDDI","3615015","Saroornagar","NrlmI","24-01-2012","04526"
"36","TELANGANA","3615","RANGAREDDI","3615031","Shabad","NrlmI","24-01-2012","04542"
"36","TELANGANA","3615","RANGAREDDI","3615009","Shamirpet","NrlmI","24-01-2012","04520"
"36","TELANGANA","3615","RANGAREDDI","3615032","Shamshabad","NrlmI","24-01-2012","04543"
"36","TELANGANA","3615","RANGAREDDI","3615004","Shankarpalle","NrlmI","24-01-2012","04515"
"36","TELANGANA","3615","RANGAREDDI","3615023","Tandur","NrlmI","24-01-2012","04534"
"36","TELANGANA","3615","RANGAREDDI","3615019","Vikarabad","NrlmI","24-01-2012","04530"
"36","TELANGANA","3615","RANGAREDDI","3615036","Yacharam","NrlmI","24-01-2012","04548"
"36","TELANGANA","3615","RANGAREDDI","3615025","Yelal","NrlmI","24-01-2012","04536"
"36","TELANGANA","3621","WARANGAL","3621037","Atmakur","NrlmI","24-01-2012","04694"
"36","TELANGANA","3621","WARANGAL","3621004","Bachannapeta","NrlmI","24-01-2012","04674"
"36","TELANGANA","3621","WARANGAL","3621043","Bhupalpalle","NrlmI","24-01-2012","04682"
"36","TELANGANA","3621","WARANGAL","3621031","Chennaraopet","NrlmI","24-01-2012","04712"
"36","TELANGANA","3621","WARANGAL","3621001","Cheriyal","NrlmI","24-01-2012","04672"
"36","TELANGANA","3621","WARANGAL","3621042","Chityal","NrlmI","24-01-2012","04681"
"36","TELANGANA","3621","WARANGAL","3621015","Devaruppula","NrlmI","24-01-2012","04701"
"36","TELANGANA","3621","WARANGAL","3621009","Dharmasagar","NrlmI","24-01-2012","04677"
"36","TELANGANA","3621","WARANGAL","3621022","Dornakal","NrlmI","24-01-2012","04722"
"36","TELANGANA","3621","WARANGAL","3621035","Duggondi","NrlmI","24-01-2012","04693"
"36","TELANGANA","3621","WARANGAL","3621049","ETURNAGARAM","NrlmI","24-01-2012",""
"36","TELANGANA","3621","WARANGAL","3621036","Geesugonda","NrlmI","24-01-2012","04707"
"36","TELANGANA","3621","WARANGAL","3621044","Ghanapur","NrlmI","24-01-2012","04683"
"36","TELANGANA","3621","WARANGAL","3621008","Ghanpur (Stn)","NrlmI","24-01-2012","04676"
"36","TELANGANA","3621","WARANGAL","3621047","Govindaraopet","NrlmI","24-01-2012","04688"
"36","TELANGANA","3621","WARANGAL","3621027","GUDUR","NrlmI","24-01-2012",""
"36","TELANGANA","3621","WARANGAL","3621010","Hasanparthy","NrlmI","24-01-2012","04678"
"36","TELANGANA","3621","WARANGAL","3621005","Jangaon","NrlmI","24-01-2012","04699"
"36","TELANGANA","3621","WARANGAL","3621025","Kesamudram","NrlmI","24-01-2012","04717"
"36","TELANGANA","3621","WARANGAL","3621029","Khanapur","NrlmI","24-01-2012","04709"
"36","TELANGANA","3621","WARANGAL","3621016","Kodakandla","NrlmI","24-01-2012","04702"
"36","TELANGANA","3621","WARANGAL","3621028","KOTHAGUDA","NrlmI","24-01-2012",""
"36","TELANGANA","3621","WARANGAL","3621023","Kuravi","NrlmI","24-01-2012","04721"
"36","TELANGANA","3621","WARANGAL","3621006","Lingala Ghanpur","NrlmI","24-01-2012","04700"
"36","TELANGANA","3621","WARANGAL","3621002","Maddur","NrlmI","24-01-2012","04673"
"36","TELANGANA","3621","WARANGAL","3621024","Mahabubabad","NrlmI","24-01-2012","04718"
"36","TELANGANA","3621","WARANGAL","3621050","MANGAPET","NrlmI","24-01-2012",""
"36","TELANGANA","3621","WARANGAL","3621021","Maripeda","NrlmI","24-01-2012","04720"
"36","TELANGANA","3621","WARANGAL","3621041","Mogullapalle","NrlmI","24-01-2012","04680"
"36","TELANGANA","3621","WARANGAL","3621045","Mulug","NrlmI","24-01-2012","04689"
"36","TELANGANA","3621","WARANGAL","3621034","Nallabelly","NrlmI","24-01-2012","04692"
"36","TELANGANA","3621","WARANGAL","3621003","Narmetta","NrlmI","24-01-2012","04675"
"36","TELANGANA","3621","WARANGAL","3621030","Narsampet","NrlmI","24-01-2012","04708"
"36","TELANGANA","3621","WARANGAL","3621020","Narsimhulapet","NrlmI","24-01-2012","04719"
"36","TELANGANA","3621","WARANGAL","3621026","Nekkonda","NrlmI","24-01-2012","04713"
"36","TELANGANA","3621","WARANGAL","3621019","Nellikudur","NrlmI","24-01-2012","04716"
"36","TELANGANA","3621","WARANGAL","3621014","Palakurthi","NrlmI","24-01-2012","04697"
"36","TELANGANA","3621","WARANGAL","3621039","Parkal","NrlmI","24-01-2012","04679"
"36","TELANGANA","3621","WARANGAL","3621032","Parvathagiri","NrlmI","24-01-2012","04714"
"36","TELANGANA","3621","WARANGAL","3621007","Raghunatha Palle","NrlmI","24-01-2012","04698"
"36","TELANGANA","3621","WARANGAL","3621017","Raiparthy","NrlmI","24-01-2012","04703"
"36","TELANGANA","3621","WARANGAL","3621040","Regonda","NrlmI","24-01-2012","04690"
"36","TELANGANA","3621","WARANGAL","3621033","Sangem","NrlmI","24-01-2012","04705"
"36","TELANGANA","3621","WARANGAL","3621038","Shayampet","NrlmI","24-01-2012","04691"
"36","TELANGANA","3621","WARANGAL","3621048","TADVAI","NrlmI","24-01-2012",""
"36","TELANGANA","3621","WARANGAL","3621018","Thorrur","NrlmI","24-01-2012","04715"
"36","TELANGANA","3621","WARANGAL","3621046","Venkatapur","NrlmI","24-01-2012","04684"
"36","TELANGANA","3621","WARANGAL","3621012","Wardhannapet","NrlmI","24-01-2012","04704"
"36","TELANGANA","3621","WARANGAL","3621013","Zaffergadh","NrlmI","24-01-2012","04696"
"30","TRIPURA","3004","DHALAI","3004001","AMBASSA","NrlmI","08-08-2014","01951"
"30","TRIPURA","3004","DHALAI","3004002","CHAWMANU","NrlmNI","","01952"
"30","TRIPURA","3004","DHALAI","3004003","DUMBURNAGAR","NrlmI","08-08-2014","01953"
"30","TRIPURA","3004","DHALAI","3004006","DURGACHOWMUHANI","NrlmNI","",""
"30","TRIPURA","3004","DHALAI","3004008","GANGANAGAR","NrlmNI","",""
"30","TRIPURA","3004","DHALAI","3004004","MANU","NrlmNI","","01950"
"30","TRIPURA","3004","DHALAI","3004007","RAISHYABARI","NrlmNI","",""
"30","TRIPURA","3004","DHALAI","3004005","SALEMA","NrlmNI","","01949"
"30","TRIPURA","3008","GOMATI","3008001","AMARPUR","NrlmNI","",""
"30","TRIPURA","3008","GOMATI","3008004","KAKRABAN","NrlmNI","",""
"30","TRIPURA","3008","GOMATI","3008006","KARBOOK","NrlmNI","",""
"30","TRIPURA","3008","GOMATI","3008002","KILLA","NrlmI","08-08-2014",""
"30","TRIPURA","3008","GOMATI","3008003","MATABARI","NrlmI","08-08-2014",""
"30","TRIPURA","3008","GOMATI","3008005","OMPI","NrlmNI","",""
"30","TRIPURA","3008","GOMATI","3008007","SILACHARI","NrlmNI","",""
"30","TRIPURA","3008","GOMATI","3008008","TEPANIA","NrlmNI","",""
"30","TRIPURA","3006","KHOWAI","3006006","KALYANPUR","NrlmNI","",""
"30","TRIPURA","3006","KHOWAI","3006001","KHOWAI","NrlmNI","",""
"30","TRIPURA","3006","KHOWAI","3006004","MUNGIAKAMI","NrlmNI","",""
"30","TRIPURA","3006","KHOWAI","3006002","PADMABIL","NrlmNI","",""
"30","TRIPURA","3006","KHOWAI","3006005","TELIAMURA","NrlmNI","",""
"30","TRIPURA","3006","KHOWAI","3006003","TULASHIKHAR","NrlmNI","",""
"30","TRIPURA","3003","NORTH TRIPURA","3003007","DAMCHERRA","NrlmNI","","01957"
"30","TRIPURA","3003","NORTH TRIPURA","3003006","DASDA","NrlmNI","","01960"
"30","TRIPURA","3003","NORTH TRIPURA","3003008","JAMPUI HILLS","NrlmNI","","01961"
"30","TRIPURA","3003","NORTH TRIPURA","3003009","JUBARAJNAGAR","NrlmNI","",""
"30","TRIPURA","3003","NORTH TRIPURA","3003001","KADAMTALA","NrlmNI","","01955"
"30","TRIPURA","3003","NORTH TRIPURA","3003011","KALACHERRA","NrlmNI","",""
"30","TRIPURA","3003","NORTH TRIPURA","3003010","LALJURI","NrlmNI","",""
"30","TRIPURA","3003","NORTH TRIPURA","3003002","PANISAGAR","NrlmNI","","01956"
"30","TRIPURA","3007","SEPAHIJALA","3007001","BISHALGHAR","NrlmNI","",""
"30","TRIPURA","3007","SEPAHIJALA","3007002","BOXANAGAR","NrlmNI","",""
"30","TRIPURA","3007","SEPAHIJALA","3007006","CHARILAM","NrlmNI","",""
"30","TRIPURA","3007","SEPAHIJALA","3007005","JAMPUIJALA","NrlmNI","",""
"30","TRIPURA","3007","SEPAHIJALA","3007003","KATHALIA","NrlmNI","",""
"30","TRIPURA","3007","SEPAHIJALA","3007007","MOHANBHOG","NrlmNI","",""
"30","TRIPURA","3007","SEPAHIJALA","3007004","NALCHAR","NrlmNI","",""
"30","TRIPURA","3002","SOUTH TRIPURA","3002014","BHARAT CHANDRA NAGAR","NrlmNI","",""
"30","TRIPURA","3002","SOUTH TRIPURA","3002007","BOKAFA","NrlmNI","","01945"
"30","TRIPURA","3002","SOUTH TRIPURA","3002006","HRISHYAMUKH","NrlmNI","","01944"
"30","TRIPURA","3002","SOUTH TRIPURA","3002012","JOLAIBARI","NrlmI","08-08-2014",""
"30","TRIPURA","3002","SOUTH TRIPURA","3002013","POANGBARI","NrlmNI","",""
"30","TRIPURA","3002","SOUTH TRIPURA","3002005","RAJNAGAR","NrlmNI","","01943"
"30","TRIPURA","3002","SOUTH TRIPURA","3002009","RUPAICHARI","NrlmNI","","01947"
"30","TRIPURA","3002","SOUTH TRIPURA","3002010","SATCHAND","NrlmI","08-08-2014","01948"
"30","TRIPURA","3005","UNAKOTI","3005004","CHANDIPUR","NrlmNI","",""
"30","TRIPURA","3005","UNAKOTI","3005001","GOURNAGAR","NrlmNI","",""
"30","TRIPURA","3005","UNAKOTI","3005002","KUMARGHAT","NrlmNI","",""
"30","TRIPURA","3005","UNAKOTI","3005003","PECHARTHAL","NrlmNI","",""
"30","TRIPURA","3001","WEST TRIPURA","3001018","BAMUTIA","NrlmNI","",""
"30","TRIPURA","3001","WEST TRIPURA","3001019","BELBARI","NrlmNI","",""
"30","TRIPURA","3001","WEST TRIPURA","3001010","DUKLI","NrlmNI","","01932"
"30","TRIPURA","3001","WEST TRIPURA","3001002","HEZAMARA","NrlmNI","","01923"
"30","TRIPURA","3001","WEST TRIPURA","3001009","JIRANIA","NrlmNI","","01931"
"30","TRIPURA","3001","WEST TRIPURA","3001017","LEFUNGA","NrlmNI","",""
"30","TRIPURA","3001","WEST TRIPURA","3001008","MANDAI","NrlmNI","","01930"
"30","TRIPURA","3001","WEST TRIPURA","3001001","MOHANPUR","NrlmNI","","01922"
"30","TRIPURA","3001","WEST TRIPURA","3001020","OLD AGARTALA","NrlmNI","",""
"31","UTTAR PRADESH","3120","AGRA","3120002","ACHHNERA","NrlmNI","",""
"31","UTTAR PRADESH","3120","AGRA","3120003","AKOLA","NrlmNI","",""
"31","UTTAR PRADESH","3120","AGRA","3120014","BAH","NrlmNI","","00770"
"31","UTTAR PRADESH","3120","AGRA","3120005","BARAULI AHIR","NrlpI","07-07-2015",""
"31","UTTAR PRADESH","3120","AGRA","3120004","BICHPURI","NrlmNI","",""
"31","UTTAR PRADESH","3120","AGRA","3120007","ETMADPUR","NrlmNI","","00765"
"31","UTTAR PRADESH","3120","AGRA","3120012","FATEHABAD","NrlmNI","","00769"
"31","UTTAR PRADESH","3120","AGRA","3120001","FATEHPUR SIKRI","NrlmNI","",""
"31","UTTAR PRADESH","3120","AGRA","3120008","JAGNER","NrlmNI","",""
"31","UTTAR PRADESH","3120","AGRA","3120015","JAITPUR KALAN","NrlmNI","",""
"31","UTTAR PRADESH","3120","AGRA","3120006","KHANDAULI","NrlmNI","",""
"31","UTTAR PRADESH","3120","AGRA","3120009","KHERAGARH","NrlmNI","","00768"
"31","UTTAR PRADESH","3120","AGRA","3120013","PINAHAT","NrlmNI","",""
"31","UTTAR PRADESH","3120","AGRA","3120010","SAIYAN","NrlmNI","",""
"31","UTTAR PRADESH","3120","AGRA","3120011","SHAMSABAD","NrlpI","17-01-2014",""
"31","UTTAR PRADESH","3118","ALIGARH","3118015","AKRABAD","NrlmNI","",""
"31","UTTAR PRADESH","3118","ALIGARH","3118012","ATRAULI","NrlmNI","","00754"
"31","UTTAR PRADESH","3118","ALIGARH","3118013","BIJAULI","NrlmNI","",""
"31","UTTAR PRADESH","3118","ALIGARH","3118002","CHANDAUS","NrlmNI","",""
"31","UTTAR PRADESH","3118","ALIGARH","3118006","DHANIPUR","NrlpI","07-07-2015",""
"31","UTTAR PRADESH","3118","ALIGARH","3118014","GANGIRI","NrlmNI","",""
"31","UTTAR PRADESH","3118","ALIGARH","3118007","GONDA","NrlmNI","",""
"31","UTTAR PRADESH","3118","ALIGARH","3118008","IGLAS","NrlmNI","","00756"
"31","UTTAR PRADESH","3118","ALIGARH","3118004","JAWAN SIKANDERPUR","NrlmNI","",""
"31","UTTAR PRADESH","3118","ALIGARH","3118003","KHAIR","NrlmNI","","00752"
"31","UTTAR PRADESH","3118","ALIGARH","3118005","LODHA","NrlmNI","",""
"31","UTTAR PRADESH","3118","ALIGARH","3118001","TAPPAL","NrlpI","17-01-2014",""
"31","UTTAR PRADESH","3145","ALLAHABAD","3145015","BAHADURPUR","NrlmNI","",""
"31","UTTAR PRADESH","3145","ALLAHABAD","3145013","BAHRIA","NrlpI","07-07-2015",""
"31","UTTAR PRADESH","3145","ALLAHABAD","3145022","CHAKA","NrlmNI","",""
"31","UTTAR PRADESH","3145","ALLAHABAD","3145018","DHANUPUR","NrlmNI","",""
"31","UTTAR PRADESH","3145","ALLAHABAD","3145019","HANDIA","NrlmNI","","00893"
"31","UTTAR PRADESH","3145","ALLAHABAD","3145010","HOLAGARH","NrlmNI","",""
"31","UTTAR PRADESH","3145","ALLAHABAD","3145020","JASRA","NrlmNI","",""
"31","UTTAR PRADESH","3145","ALLAHABAD","3145023","KARCHHANA","NrlmNI","","00892"
"31","UTTAR PRADESH","3145","ALLAHABAD","3145024","KAUDHIYARA","NrlmNI","",""
"31","UTTAR PRADESH","3145","ALLAHABAD","3145009","KAURIHAR","NrlmNI","",""
"31","UTTAR PRADESH","3145","ALLAHABAD","3145027","KORAON","NrlpI","17-01-2014","00895"
"31","UTTAR PRADESH","3145","ALLAHABAD","3145028","MANDA","NrlmNI","",""
"31","UTTAR PRADESH","3145","ALLAHABAD","3145011","MAUAIMA","NrlmNI","",""
"31","UTTAR PRADESH","3145","ALLAHABAD","3145026","MEJA","NrlmNI","","00894"
"31","UTTAR PRADESH","3145","ALLAHABAD","3145014","PHULPUR","NrlpI","07-07-2015","00889"
"31","UTTAR PRADESH","3145","ALLAHABAD","3145016","PRATAPPUR","NrlmNI","",""
"31","UTTAR PRADESH","3145","ALLAHABAD","3145017","SAIDABAD","NrlmNI","",""
"31","UTTAR PRADESH","3145","ALLAHABAD","3145021","SHANKARGARH","NrlpI","07-07-2015",""
"31","UTTAR PRADESH","3145","ALLAHABAD","3145012","SORAON","NrlmNI","","00888"
"31","UTTAR PRADESH","3145","ALLAHABAD","3145025","URUWAN","NrlmNI","",""
"31","UTTAR PRADESH","3178","AMBEDKAR NAGAR","3178003","AKBARPUR","NrlpI","17-01-2014","00910"
"31","UTTAR PRADESH","3178","AMBEDKAR NAGAR","3178005","BASKHARI","NrlmNI","",""
"31","UTTAR PRADESH","3178","AMBEDKAR NAGAR","3178010","BHITI","NrlmNI","","00911"
"31","UTTAR PRADESH","3178","AMBEDKAR NAGAR","3178009","BHIYAW ","NrlmNI","",""
"31","UTTAR PRADESH","3178","AMBEDKAR NAGAR","3178007","JAHANGIR GANJ","NrlmNI","",""
"31","UTTAR PRADESH","3178","AMBEDKAR NAGAR","3178008","JALAL PUR","NrlmNI","","00909"
"31","UTTAR PRADESH","3178","AMBEDKAR NAGAR","3178002","KATEHARI","NrlmNI","",""
"31","UTTAR PRADESH","3178","AMBEDKAR NAGAR","3178006","RAM NAGAR","NrlmNI","",""
"31","UTTAR PRADESH","3178","AMBEDKAR NAGAR","3178004","TANDA","NrlmNI","","00907"
"31","UTTAR PRADESH","3181","AMETHI(ChatrapatiSahujiMaharajNagr)","3181008","AMETHI","NrlmNI","",""
"31","UTTAR PRADESH","3181","AMETHI(ChatrapatiSahujiMaharajNagr)","3181013","BAHADURPUR","NrlmNI","",""
"31","UTTAR PRADESH","3181","AMETHI(ChatrapatiSahujiMaharajNagr)","3181010","BHADAR","NrlmNI","",""
"31","UTTAR PRADESH","3181","AMETHI(ChatrapatiSahujiMaharajNagr)","3181009","BHETUA","NrlmNI","",""
"31","UTTAR PRADESH","3181","AMETHI(ChatrapatiSahujiMaharajNagr)","3181007","GAURIGANJ","NrlmNI","",""
"31","UTTAR PRADESH","3181","AMETHI(ChatrapatiSahujiMaharajNagr)","3181002","JAGDISHPUR","NrlmNI","",""
"31","UTTAR PRADESH","3181","AMETHI(ChatrapatiSahujiMaharajNagr)","3181005","JAMO","NrlmNI","",""
"31","UTTAR PRADESH","3181","AMETHI(ChatrapatiSahujiMaharajNagr)","3181003","MUSAFIR KHANA","NrlmNI","",""
"31","UTTAR PRADESH","3181","AMETHI(ChatrapatiSahujiMaharajNagr)","3181011","SANGRAMPUR","NrlmNI","",""
"31","UTTAR PRADESH","3181","AMETHI(ChatrapatiSahujiMaharajNagr)","3181006","SHAHGARH","NrlmNI","",""
"31","UTTAR PRADESH","3181","AMETHI(ChatrapatiSahujiMaharajNagr)","3181001","SHUKUL BAZAR","NrlmNI","",""
"31","UTTAR PRADESH","3181","AMETHI(ChatrapatiSahujiMaharajNagr)","3181004","SINGHPUR","NrlmNI","",""
"31","UTTAR PRADESH","3181","AMETHI(ChatrapatiSahujiMaharajNagr)","3181012","TILOI","NrlmNI","",""
"31","UTTAR PRADESH","3169","AURAIYA","3169003","ACHCHALDA","NrlpI","17-01-2014",""
"31","UTTAR PRADESH","3169","AURAIYA","3169005","AJITMAL","NrlmNI","",""
"31","UTTAR PRADESH","3169","AURAIYA","3169007","AURAIYA","NrlmNI","","00842"
"31","UTTAR PRADESH","3169","AURAIYA","3169006","BHAGYANAGAR","NrlmNI","",""
"31","UTTAR PRADESH","3169","AURAIYA","3169002","BIDHUNA","NrlmNI","","00841"
"31","UTTAR PRADESH","3169","AURAIYA","3169001","ERWA KATRA","NrlmNI","",""
"31","UTTAR PRADESH","3169","AURAIYA","3169004","SAHAR","NrlmNI","",""
"31","UTTAR PRADESH","3157","AZAMGARH","3157003","AHIRAULA","NrlmNI","",""
"31","UTTAR PRADESH","3157","AZAMGARH","3157001","ATRAULIA","NrlmNI","",""
"31","UTTAR PRADESH","3157","AZAMGARH","3157007","AZMATGARH","NrlmNI","",""
"31","UTTAR PRADESH","3157","AZAMGARH","3157006","BILARIYAGANJ","NrlmNI","",""
"31","UTTAR PRADESH","3157","AZAMGARH","3157005","HARAIYA","NrlmNI","",""
"31","UTTAR PRADESH","3157","AZAMGARH","3157014","JAHANAGANJ","NrlmNI","",""
"31","UTTAR PRADESH","3157","AZAMGARH","3157002","KOILSA","NrlmNI","",""
"31","UTTAR PRADESH","3157","AZAMGARH","3157019","LALGANJ","NrlmNI","",""
"31","UTTAR PRADESH","3157","AZAMGARH","3157004","MAHRAJGANJ","NrlmNI","",""
"31","UTTAR PRADESH","3157","AZAMGARH","3157017","MARTINGANJ","NrlmNI","",""
"31","UTTAR PRADESH","3157","AZAMGARH","3157020","MEHNAGAR","NrlmNI","",""
"31","UTTAR PRADESH","3157","AZAMGARH","3157009","MIRZAPUR","NrlmNI","",""
"31","UTTAR PRADESH","3157","AZAMGARH","3157010","MOHAMMADPUR","NrlmNI","",""
"31","UTTAR PRADESH","3157","AZAMGARH","3157022","PALHANA","NrlmNI","",""
"31","UTTAR PRADESH","3157","AZAMGARH","3157012","PALHANI","NrlmNI","",""
"31","UTTAR PRADESH","3157","AZAMGARH","3157015","PAWAI","NrlmNI","",""
"31","UTTAR PRADESH","3157","AZAMGARH","3157016","PHULPUR","NrlmNI","",""
"31","UTTAR PRADESH","3157","AZAMGARH","3157011","RANI KI SARAI","NrlmNI","",""
"31","UTTAR PRADESH","3157","AZAMGARH","3157013","SATHIYAON","NrlmNI","",""
"31","UTTAR PRADESH","3157","AZAMGARH","3157008","TAHBARPUR","NrlmNI","",""
"31","UTTAR PRADESH","3157","AZAMGARH","3157021","TARWA","NrlmNI","",""
"31","UTTAR PRADESH","3157","AZAMGARH","3157018","THEKMA","NrlpI","17-01-2014",""
"31","UTTAR PRADESH","3165","BAGHPAT","3165011","BAGHPAT","NrlmNI","","00736"
"31","UTTAR PRADESH","3165","BAGHPAT","3165013","BAROUT","NrlmNI","","00735"
"31","UTTAR PRADESH","3165","BAGHPAT","3165016","BINOLI","NrlpI","17-01-2014",""
"31","UTTAR PRADESH","3165","BAGHPAT","3165015","CHHPAROLI","NrlmNI","",""
"31","UTTAR PRADESH","3165","BAGHPAT","3165019","KHEKARA","NrlmNI","","00737"
"31","UTTAR PRADESH","3165","BAGHPAT","3165020","PILANA","NrlmNI","",""
"31","UTTAR PRADESH","3146","BAHRAICH","3146003","BALAHA","NrlmNI","",""
"31","UTTAR PRADESH","3146","BAHRAICH","3146007","CHITAURA","NrlmNI","",""
"31","UTTAR PRADESH","3146","BAHRAICH","3146015","HUZOORPUR","NrlmNI","",""
"31","UTTAR PRADESH","3146","BAHRAICH","3146017","JARWAL","NrlmNI","",""
"31","UTTAR PRADESH","3146","BAHRAICH","3146016","KAISARGANJ","NrlmNI","","00922"
"31","UTTAR PRADESH","3146","BAHRAICH","3146012","MAHASI","NrlmNI","","00920"
"31","UTTAR PRADESH","3146","BAHRAICH","3146001","MIHINPURWA","NrlpI","17-01-2014",""
"31","UTTAR PRADESH","3146","BAHRAICH","3146002","NAWABGANJ","NrlmNI","",""
"31","UTTAR PRADESH","3146","BAHRAICH","3146014","PHAKHARPUR","NrlpI","07-07-2015",""
"31","UTTAR PRADESH","3146","BAHRAICH","3146009","PRAYAGPUR","NrlmNI","",""
"31","UTTAR PRADESH","3146","BAHRAICH","3146005","RISIA","NrlmNI","",""
"31","UTTAR PRADESH","3146","BAHRAICH","3146004","SHIVPUR","NrlmNI","",""
"31","UTTAR PRADESH","3146","BAHRAICH","3146013","TAJWAPUR","NrlmNI","",""
"31","UTTAR PRADESH","3146","BAHRAICH","3146010","VISHESHWARGANJ","NrlmNI","",""
"31","UTTAR PRADESH","3159","BALLIA","3159033","BAIRIA","NrlmNI","",""
"31","UTTAR PRADESH","3159","BALLIA","3159026","BANSDIH","NrlmNI","",""
"31","UTTAR PRADESH","3159","BALLIA","3159032","BELHARI","NrlmNI","",""
"31","UTTAR PRADESH","3159","BALLIA","3159025","BERUARBARI","NrlmNI","",""
"31","UTTAR PRADESH","3159","BALLIA","3159021","CHILKAHAR","NrlmNI","",""
"31","UTTAR PRADESH","3159","BALLIA","3159031","DUBHAR","NrlmNI","",""
"31","UTTAR PRADESH","3159","BALLIA","3159028","GARWAR","NrlmNI","",""
"31","UTTAR PRADESH","3159","BALLIA","3159030","HANUMANGANJ","NrlmNI","",""
"31","UTTAR PRADESH","3159","BALLIA","3159024","MANIAR","NrlmNI","",""
"31","UTTAR PRADESH","3159","BALLIA","3159034","MURLICHHAPRA","NrlmNI","",""
"31","UTTAR PRADESH","3159","BALLIA","3159019","NAGRA","NrlmNI","",""
"31","UTTAR PRADESH","3159","BALLIA","3159022","NAVANAGAR","NrlmNI","",""
"31","UTTAR PRADESH","3159","BALLIA","3159023","PANDAH","NrlmNI","",""
"31","UTTAR PRADESH","3159","BALLIA","3159020","RASRA","NrlmNI","",""
"31","UTTAR PRADESH","3159","BALLIA","3159027","REOTI","NrlmNI","",""
"31","UTTAR PRADESH","3159","BALLIA","3159018","SIAR","NrlmNI","",""
"31","UTTAR PRADESH","3159","BALLIA","3159029","SOHANV","NrlmNI","",""
"31","UTTAR PRADESH","3175","BALRAMPUR","3175010","BALRAMPUR","NrlmNI","","00925"
